piece_index,arrival_time
2,1.4000000000000001
3,1.7000000000000002
6,2.0000000000000004
4,2.3000000000000007
5,2.600000000000001
8,2.9000000000000012
7,3.2000000000000015
0,3.5000000000000018
9,3.800000000000002
1,4.100000000000002
